,model_0_coef,model_1_coef,model_2_coef,model_3_coef,model_4_coef
53,5.634200427911924,6.3037269966396385,6.667241959929007,0.8110743095738924,6.576714262189701
54,0.5667003528314196,0.0,-0.3969210341738281,-0.8079499259601168,0.19287347680759653
55,-1.4935656296541064,-1.1820876623613672,0.0,-2.0949819792685793,-1.9769460019846026
56,2.739741751762912,-0.06544700537658263,1.1062939257579791,0.6344748156135264,1.491479544442299
57,3.181713525810186,2.244887782484583,1.139594913088402,2.0421330240443742,3.1547268003260958
58,2.521903516839175,1.5190345433263912,1.3540817870338675,2.829779524329909,2.952469977131529
59,-1.9649063030855465,-1.872372757725669,-2.074495927879704,-3.2762102872258296,-2.7724046636997253
60,-1.726429242861379,-2.996038905687003,-3.0917650679529287,-3.155642162220187,-3.020140017131376
61,-2.416059878002997,-2.272110770936536,-1.9800232602482266,0.0,-2.8088256972902617
62,-2.800953319358984,-7.2059694397440985,-6.436911364498069,-6.605327559792238,-6.917017356878332
63,1.5550660786686241,1.888716070079887,1.4093102248636653,1.8230346093602077,0.0
64,-1.3555950656453009,-1.3263386420229735,0.0,-1.3090714251427062,-1.5028737365358997
65,-1.3555950656452997,-1.326338642022973,0.0,-1.3090714251427065,-1.5028737365359
66,-0.1863844131320977,2.413270294541088,2.1922711490179654,1.659896474349729,3.030891625062621
67,8.343542646707164,6.558723772828339,7.638698736908218,5.132619049581122,8.094398305309111
68,4.430717375131333,4.243524553121973,5.596785494872422,7.179982660060713,4.381450605295244
69,10.018839105308,7.993655165249131,10.423653026617071,9.328657905207834,9.659770347375819
70,1.4938459269467652,0.9939908714616619,2.0414243483383143,1.1722023322762447,0.0
71,-0.533431951059809,-0.7892713739628682,0.5718534981487743,0.3277917167293866,-0.03638051842043061
72,-1.7628870166143868,-1.3630689646584375,-2.310726901067502,-4.2736153772531384,-2.477525016800452
73,0.0,15.070393810877407,14.881245337988341,14.883680696390904,15.030958612539205
74,-2.298270523416296,-3.8659010170392025,-2.1082460345978706,-1.678001965542291,1.0995910120127401
75,-0.23330443315996863,-1.790216546416881,-1.1445964208509969,-0.9130195562334841,-1.4766129058173856
76,0.034038040150796096,0.5465712132248653,0.10493462572747478,0.13459525607266123,0.002079365799215566
77,-1.4614346173792783,-4.309516622821777,-3.1636160748676017,-3.1995019015628694,-2.8922504424268225
78,-1.140252308999268,-1.652807483734403,-2.233633494498797,-2.627401358069794,-2.5502333744423504
79,4.751914598907705,1.0373350050218753,0.07367566143986548,2.5788305593971925,0.19908115255659964
80,0.0,9.731181432632054,9.16373601396495,9.171042089173076,9.612875837618134
81,9.166607401532048,9.210492036965544,0.0,9.23639286228594,8.945689395196151
82,-2.1733925984679594,0.0,-2.1348030214950406,-2.103607137714034,-2.394310604803809
83,2.2586790806807064,-0.7977024641629676,2.1833696664908375,2.4220003251115383,2.3212054214786315
84,2.7422959643585987,0.718285200395525,1.5883351712319453,1.8549353868483667,0.2836404761207772
85,2.3414239795488765,1.2719232370867446,1.762597783531314,-0.30217068673493097,0.9754579639406721
86,5.457456407270485,4.108906362832858,2.137886958654143,2.8124896425195067,3.646497557264504
87,-1.0745240765244177,-4.209930534058367,-3.3451462965602174,-3.449685397538941,-3.8968773397378986
88,-1.726429242861397,-2.9960389056869796,-3.0917650679529376,-3.155642162220213,-3.0201400171314035
89,0.033527672574379636,0.14077531512857333,0.0,1.7703687819722331,0.8412413936564378
90,2.9792785391077183,0.9097835423268344,-0.09528403369452504,1.9118198807955866,1.3700938737324988
91,2.1982713174918596,1.20943470396909,0.5718534981488125,1.8292313255415087,1.7396286074547207
92,8.010994405479863,10.594093063129582,10.33373712148119,0.0,8.858082065402213
93,0.3817687244824574,-1.045412211462702,-0.5106207621517708,0.4634310323074342,0.1825350573188294
94,4.986251669846509,0.0,4.997818301028713,4.349659798062098,4.346243583353525
95,9.631978818339924,9.12492838065462,9.821293767097476,9.790230916624548,0.0
96,0.033527672574379074,0.4764050736517687,-0.19882336274716003,0.7526307787637329,-0.4883057293651763
97,0.8951851697431167,2.2832603279865094,0.7356111465266625,1.7164519810833971,0.8476998366178617
98,-2.1781770524045894,0.0,-1.8780387746050364,-2.0113235439752546,-2.5372067594997305
99,0.047803672493359206,-0.3568241302203318,-0.010758504510641915,0.4148447075225789,0.3294408155975743
100,0.7089064248873107,-1.9234517137562053,-0.6252578237325553,0.0,-0.12895561523845306
101,0.7610689226479289,0.2729896025468887,0.8142022682564356,1.2608625501961415,1.2307927579536546
102,-0.013017009987568717,0.6129648383845795,0.5119193090114935,0.623049657627105,0.04033450377800832
103,-2.2851477822101933,0.0,-2.1273392744494357,-1.869711066143555,-2.29749260192836
104,12.72253003669122,0.0,12.59647678941134,12.583035019614286,12.319544202439705
105,0.0,-0.07471728272679992,-0.315624658228707,-0.4835562719507583,-0.017317403661891002
106,0.0,6.231141203743548,7.823809616260678,7.556862075050566,7.655479920040212
107,0.0,-0.43279353832020034,-0.4151149121121221,-0.4271718699490078,-0.12451511291411207
108,0.0,-2.6745079630345554,-2.6798030214950384,-2.6486071377140297,-2.9393106048037856
